User_ID,Age_Group,Gender,Social_Status
3.4974647043842094e+18,18-24,Female,Middle
-1.6029283450493834e+18,35-44,Male,Middle
2.1546245954633708e+18,18-24,Unknown,Middle
-1.6729172138795896e+18,45-54,Female,Middle
6.738385776058459e+18,25-34,Female,Low
-2.4508131128149473e+18,45-54,Unknown,Low
-1.4443023841920768e+18,18-24,Female,This is free text for Social_Status
1.7908942089045414e+18,18-24,Male,Low
-2.3545262765738512e+17,35-44,Female,Low
-4.446485318647302e+18,25-34,Male,Middle
,45-54,,
4.3823096441175977e+18,35-44,Female,Low
1.68443827907022e+17,45-54,Female,Low
,45-54,,
1.6470992412431084e+18,18-24,Female,Low
-3.0100183387031854e+18,25-34,Female,Middle
4.808282159507275e+18,18-24,Male,Middle
-7.869619574145385e+17,55+,Female,High
-6.092820608054922e+18,55+,Male,Low
2.2828743466253215e+18,18-24,This is free text for Gender,Low
-5.659228800332338e+18,55+,Female,High
2.588184965444912e+16,35-44,Female,Low
5.397648294207428e+18,35-44,Male,Low
7.901141446850894e+17,35-44,Female,Middle
5.815327733818918e+18,45-54,Female,High
-6.044335768992164e+18,55+,Female,Low
6.762372604894296e+18,35-44,Male,Middle
6.939937014058979e+18,35-44,Female,High
7.816934152122883e+18,55+,Female,High
2.513866134548503e+18,25-34,Male,Low
-3.2648963955747584e+18,18-24,Female,Low
-3.0658014076293136e+16,35-44,Male,Middle
1.2291532501695388e+18,55+,Male,Low
4.915893083159593e+18,25-34,Female,Low
-3.7659927597409925e+18,18-24,Male,High
-2.9909507198656026e+18,55+,Female,High
-2.585014461504395e+18,18-24,Male,Middle
-3.3430084685089987e+18,18-24,Female,High
3.95378973496571e+18,18-24,Female,Middle
-8.660661599762098e+18,35-44,Female,Low
8.102091927116057e+18,18-24,Female,Low
,55+,,
-3.14918979735045e+18,55+,Female,Low
1.0701979245393742e+18,35-44,Female,Low
-7.226993668554121e+18,18-24,Male,High
-6.843728476958555e+18,25-34,Male,Low
-6.167788691227288e+17,55+,Female,Low
-8.033709717173501e+18,45-54,Male,Middle
2.913778363152198e+17,55+,Male,Low
-8.209671030026439e+18,55+,Male,Low
6.103076496864784e+18,35-44,Female,Low
-8.700526237877378e+18,55+,Female,High
-5.808109743354428e+18,55+,Female,High
-5.131165093207975e+18,35-44,Male,High
8.76780945484533e+18,25-34,Male,High
-4.075957240972978e+18,35-44,Male,Middle
-6.387099103503227e+18,Achats,Male,High
-6.341109235993426e+18,55+,Female,Middle
-8.798758267142714e+17,18-24,Female,High
1.0302898223757853e+18,18-24,Male,Middle
-7.454925463164416e+18,45-54,Male,Low
-5.69132884855525e+18,45-54,Female,Middle
3.1535328773595924e+18,Achats,Female,High
7.421309427134323e+18,45-54,Female,Middle
-2.973154334417378e+18,35-44,Female,Low
6.201316624696554e+18,35-44,Female,High
,18-24,,
3.292795922104934e+18,18-24,Female,Middle
-9.21026994320707e+17,Streaming,Female,High
1.6915787999441398e+18,45-54,Male,Middle
-1.0580886834347852e+18,55+,Female,Low
-4.957949158416238e+18,35-44,Male,Low
9.043262068373751e+18,45-54,Male,Middle
2.913778363152198e+17,18-24,Female,Middle
1.8754400733382646e+18,18-24,Female,Low
-3.952756094426564e+18,55+,Male,Low
1.789907560277335e+18,25-34,Female,Low
8.881978400945012e+18,55+,Female,High
7.522574993960149e+18,45-54,Male,High
-5.565612923782938e+18,25-34,Male,Middle
2.3840804486441574e+18,35-44,Female,High
-3.2860157076139715e+18,25-34,Male,Low
-3.6540808894654444e+18,18-24,Male,High
-8.09345769461081e+18,25-34,Male,High
5.849220095113177e+18,55+,Male,High
-3.080267701798392e+18,18-24,Male,High
2.926908561899045e+18,35-44,Female,Middle
-8.306840733434057e+18,35-44,Male,Low
4.3112427095455995e+18,35-44,Female,High
-2.426124485669645e+18,25-34,Female,High
-4.606120796750906e+18,45-54,Female,Middle
-6.598962320260792e+18,25-34,Female,High
6.677567732945148e+18,25-34,Unknown,Middle
-2.9041844860279276e+18,18-24,Male,Low
-6.683028929427658e+18,25-34,Female,Middle
-9.022044798441274e+18,18-24,Female,High
-1.0847871364917654e+18,25-34,Female,Middle
1.5382659636398804e+18,35-44,Female,Low
-5.085725927091505e+18,45-54,This is free text for Gender,High
-1.6093765312172644e+18,18-24,Female,Middle
-4.5442227949524915e+18,Streaming,Female,Middle
-6.525021195866136e+18,18-24,Male,Middle
8.86162717797948e+18,45-54,Female,Low
-7.181049599026535e+18,25-34,Male,Middle
3.9254344984660403e+18,35-44,Female,Middle
-8.286996444329377e+18,18-24,This is free text for Gender,High
-4.0654538771651354e+17,35-44,Female,Low
3.982629912596674e+18,55+,Unknown,High
2.1419236156009728e+18,35-44,Female,High
-5.864875433059062e+18,25-34,Female,Low
2.6026085309390797e+18,55+,Male,High
7.1002285643861e+18,18-24,Male,Low
-3.1378254987776527e+18,55+,Female,Middle
-4.130560232185061e+18,18-24,Female,Low
-9.158041851332628e+18,35-44,Female,Low
7.209543214701512e+18,18-24,Male,Middle
2.0624361319679017e+18,18-24,Female,Low
-3.6702824609443845e+18,18-24,Female,High
6.027691305054685e+17,45-54,Female,High
8.62435060552635e+17,55+,Male,Middle
-5.090712674750967e+18,25-34,Unknown,Middle
-2.630484633010228e+18,18-24,Female,Middle
6.603733847203726e+18,45-54,Male,Low
2.513866134548503e+18,Jeux,Female,Middle
6.909193871267754e+17,45-54,Male,Low
8.751537706974985e+18,18-24,Female,High
2.3127918865331323e+18,45-54,Female,High
-7.710857807626589e+18,25-34,Female,Middle
-1.834967619326357e+18,45-54,Male,Middle
5.446092614758663e+18,55+,Female,Middle
4.1514709712030454e+18,25-34,Male,Middle
8.067700237094194e+18,18-24,Male,Low
1.3243812024696443e+18,35-44,Male,High
-2.893867785881766e+18,25-34,Female,Middle
8.843435822958263e+18,18-24,Male,Low
-6.911895951334119e+18,45-54,Male,High
6.281958566538405e+18,45-54,Female,Middle
2.913778363152198e+17,18-24,Female,Middle
8.006358724774403e+18,55+,Male,Low
-8.563424059600836e+18,35-44,Male,Middle
-2.0367935343610363e+18,25-34,Female,High
8.42619705092866e+18,35-44,Female,Middle
8.615396356594845e+18,25-34,Male,Low
-4.3572544316086743e+18,35-44,Male,Middle
-5.273363093195479e+18,45-54,Female,High
1.6234626628407084e+18,55+,Jeux,High
6.543869520919405e+18,18-24,Female,Middle
-4.504083113193864e+18,18-24,Male,Low
,35-44,,
6.444752698326276e+18,45-54,Female,High
-8.631541301846432e+18,35-44,Male,Low
7.233962397227351e+18,18-24,Male,Low
3.380602046524466e+18,45-54,This is free text for Gender,High
-8.168317203071177e+18,35-44,Male,Low
8.398186546267632e+18,45-54,Male,Low
3.2273008972108877e+18,55+,Male,Low
-5.727303345715564e+18,18-24,Male,Low
1.3817005041141883e+18,18-24,Male,Middle
1.0425988138826264e+18,55+,Female,Middle
-6.320045902061926e+18,35-44,Female,Low
-7.742987140378238e+18,45-54,Streaming,Middle
7.340035482578275e+18,25-34,Male,High
-1.7844787290198833e+18,55+,Male,Low
-8.236907543042131e+17,35-44,Female,Low
-1.492495415480293e+18,35-44,Male,High
-5.584040222127341e+18,55+,Male,Low
4.4407719759545564e+18,45-54,Male,Middle
5.197292134413709e+18,18-24,Male,Low
-1.8467367329619512e+18,25-34,Female,High
2.7655398310742835e+18,45-54,Unknown,Middle
-1.1145864073803546e+18,45-54,Female,Low
2.2030136320627203e+18,This is free text for Age_Group,Unknown,Low
-8.030821672351707e+18,45-54,Male,Low
,35-44,,
-7.391229093669697e+18,45-54,Female,Low
-4.950580310888576e+18,55+,Male,Middle
9.299811150551398e+17,25-34,Male,High
-3.777906574195747e+18,35-44,Male,Low
,45-54,,
1.940513659342143e+18,18-24,Male,Low
2.913778363152198e+17,25-34,Male,Low
-3.508848666602072e+18,45-54,Unknown,Low
-5.253740225765338e+18,18-24,Unknown,Middle
-9.084953108250794e+18,45-54,Female,High
-2.3526776310379233e+18,25-34,Female,Low
1.5086868124919657e+18,35-44,Male,High
-6.698568369952129e+18,25-34,Male,Middle
1.266639633063008e+18,25-34,Male,Middle
1.9128236754579382e+18,18-24,Female,Low
-3.7487438235622687e+18,55+,Female,Low
-3.5452169010729016e+18,35-44,Male,High
-1.9882224097116554e+18,35-44,Male,Middle
8.593695043453076e+18,45-54,Unknown,High
-3.8788377995764803e+18,35-44,Female,Low
6.950196540575386e+18,45-54,Female,High
-8.15294479822245e+18,35-44,This is free text for Gender,High
-9.020723870089961e+18,18-24,Female,Middle
-2.2416459758133105e+18,25-34,Male,Middle
-7.685416679901269e+18,35-44,Male,Middle
-8.025655406445288e+18,45-54,Unknown,Middle
4.5760517649536036e+18,45-54,Male,Middle
-3.3791904342716114e+18,18-24,Female,High
-1.9641495718761608e+18,18-24,Male,Middle
5.409739873381094e+18,25-34,Male,Middle
-6.720436894741676e+18,25-34,Female,Low
-1.6058311011950167e+18,55+,Male,Middle
1.1715257870412012e+18,25-34,Male,High
5.401538389835946e+18,45-54,Female,Middle
-8.551289867414448e+16,45-54,Female,Low
6.043298336785788e+18,45-54,Female,Low
-1.5708818861672983e+18,35-44,Male,Middle
8.791540362476123e+18,25-34,Female,Low
,18-24,,
7.580252417129031e+18,18-24,Female,Low
4.838713992074087e+18,45-54,Male,Middle
4.339729749729221e+18,35-44,Male,Middle
-8.792449127463451e+18,This is free text for Age_Group,Male,Middle
8.317905724802769e+18,35-44,Female,High
-3.4183732225373373e+18,18-24,Male,High
5.008212667890922e+18,18-24,Male,High
5.553596072082699e+18,25-34,Male,Low
-4.360956748740206e+17,18-24,Female,Low
-8.500630039582361e+18,35-44,Female,Middle
-4.3389829153323064e+18,35-44,Male,Low
8.09946901142608e+18,35-44,Female,Middle
8.309904234911327e+17,55+,Male,Low
3.1700735149923415e+18,18-24,Female,Low
-6.246882712556255e+18,35-44,This is free text for Gender,Low
1.8500635331323245e+17,55+,Male,Middle
-3.2921189467638006e+18,45-54,Female,Low
-3.188209085906238e+18,25-34,Female,Middle
2.913778363152198e+17,45-54,Male,Middle
2.845500659835489e+18,25-34,Male,High
9.130807382811398e+17,35-44,Male,Middle
8.534068976313465e+18,25-34,Female,Middle
-6.515202822446744e+18,25-34,Male,Middle
-4.844338951929944e+18,35-44,Female,High
2.5345637402659543e+18,55+,Male,Low
9.10076594041153e+18,25-34,Male,Low
7.974779140753385e+18,18-24,Male,Middle
2.0305514975849595e+18,35-44,Male,High
3.3075114322815427e+18,35-44,Male,Low
-7.598350651103276e+18,55+,Female,High
9.725808185418332e+17,55+,Female,High
6.571183274421048e+18,45-54,Female,Middle
-2.909002915587527e+18,45-54,Streaming,Low
-4.622569122665974e+18,18-24,Female,Middle
-8.020127424478246e+18,55+,Female,Low
-8.530765518536025e+18,55+,Female,Low
4.4576550154231045e+18,25-34,Male,Middle
-2.5277903298839813e+18,55+,Male,High
4.990642943508831e+18,45-54,Male,Middle
3.1790788785109944e+18,55+,Female,Low
-6.870555307912668e+18,This is free text for Age_Group,Female,Low
-4.482908231816855e+18,55+,Female,High
2.913778363152198e+17,55+,Female,Jeux
5.663601056367541e+18,45-54,Female,High
-2.0654401316100657e+18,35-44,Male,High
-2.3935104767211817e+18,45-54,Jeux,Middle
8.082359311646698e+18,25-34,Male,High
4.741091735225791e+18,18-24,Female,High
-8.57058739589441e+18,35-44,Male,Low
6.040578435845839e+18,35-44,Female,Low
9.165601261467418e+18,18-24,Female,Middle
-4.019497951248113e+18,55+,Male,High
-6.828466269120825e+18,18-24,Female,Low
-2.927911017981073e+18,35-44,Male,Middle
3.1657745865798446e+18,45-54,This is free text for Gender,Middle
5.34684514917651e+18,18-24,Male,Low
-7.504597108161692e+18,45-54,This is free text for Gender,Low
8.77324479312049e+18,35-44,Male,Low
2.47432275228706e+18,25-34,Male,Low
-5.071042964511014e+18,35-44,Male,Middle
-3.4809133968213494e+18,18-24,Female,Low
-3.381378245171665e+18,18-24,Female,Low
7.618214255533936e+18,45-54,Male,Low
-2.587542762837578e+18,55+,Male,Low
-3.1578964291882824e+18,55+,Male,Low
-8.619452536160995e+17,35-44,Female,Middle
-4.472956882462034e+18,18-24,Female,Middle
4.5799586942315054e+18,55+,Female,Middle
6.737638351928366e+17,25-34,Female,Low
-9.707004531012348e+17,18-24,Male,High
-1.3917285535897864e+18,18-24,Female,Middle
-7.008935968730116e+18,55+,Female,Low
-5.178328905984023e+18,18-24,Female,High
-3.6890621788901576e+18,35-44,Male,Middle
-9.592521214973708e+17,18-24,Male,Low
-4.559326489731975e+18,55+,Male,Middle
-3.700137691280144e+18,35-44,Female,Middle
2.393655989238258e+18,18-24,Female,Middle
1.0537343572888812e+18,18-24,Female,Middle
5.467821626487182e+18,45-54,Male,Middle
6.069328296146922e+18,25-34,Female,Middle
6.42061426022403e+18,45-54,Female,Middle
3.7812271168246533e+18,35-44,Female,High
3.2888345725004273e+18,35-44,Male,High
-6.726595117195392e+18,18-24,Male,Middle
-5.401290054525591e+18,55+,Female,Middle
-6.966002707443705e+18,35-44,Male,Low
1.1811378905008148e+18,This is free text for Age_Group,Male,High
1.1626716157577126e+18,45-54,Female,Middle
2.1000694961567117e+18,18-24,Male,High
8.285405911429035e+18,55+,Male,High
8.879587718894473e+18,45-54,Male,Low
3.9625824221974083e+18,45-54,Male,High
5.637510206292584e+18,45-54,Male,Middle
-3.133334341281033e+18,55+,Male,High
-1.8173464418902879e+18,35-44,Unknown,High
7.153941274149648e+18,25-34,Female,Middle
-5.92459131461078e+18,25-34,Male,High
-4.251866180746963e+18,35-44,Male,This is free text for Social_Status
-4.5753099254167404e+18,25-34,Female,High
-1.8742028110825027e+17,25-34,Male,Low
-1.2696424023515878e+18,45-54,Female,Low
,18-24,,
3.0411744127978875e+18,18-24,Female,High
-4.705840825301872e+18,55+,Male,Low
-1.3390221503286587e+18,Jeux,Unknown,High
-3.9642859938574664e+18,45-54,Male,High
-1.7974329765962972e+18,45-54,Male,High
-7.076363787662769e+18,18-24,Male,Middle
-6.251947023814007e+18,45-54,Female,High
-5.114557637113232e+18,55+,Male,Middle
-1.8221551277122734e+18,Medios sociales,Male,Low
8.169836518859151e+18,45-54,Achats,Middle
3.025245215928626e+18,25-34,Male,Middle
1.0785792916063361e+18,35-44,Female,High
8.637620317089658e+18,18-24,Unknown,Middle
-1.42800206654654e+18,35-44,Male,Middle
1.1269709459666031e+18,45-54,Male,Middle
-2.1635999910941425e+18,35-44,Male,Middle
-2.7664775012023025e+18,45-54,Male,Middle
2.931194012539298e+18,25-34,Male,Middle
7.483223622324417e+17,Jeux,Male,High
1.0838503023102821e+18,35-44,Female,Middle
-1.3822369404330222e+18,55+,Female,Low
-4.734123388024788e+18,55+,Male,High
-3.685562839135875e+18,35-44,Male,Low
-3.991310912270714e+18,45-54,Female,High
7.832012101374919e+18,18-24,Female,Low
6.061510748983898e+18,25-34,Male,High
-2.5043914974772434e+18,45-54,Female,Middle
8.97618212076721e+17,35-44,Female,High
-7.118391495235464e+18,55+,Male,High
-7.954333153552902e+17,45-54,Female,Middle
5.898205924237735e+16,55+,Female,Low
-2.7701039175711887e+18,35-44,Female,Low
-8.798880224097886e+18,25-34,Male,High
-7.311708554979226e+18,55+,Female,High
4.0580005867862323e+18,25-34,Female,Low
2.632699193038876e+18,18-24,Male,Middle
2.913778363152198e+17,35-44,Male,High
4.404889539909678e+18,25-34,Female,Low
-4.0320457254778373e+18,55+,Male,Low
2.2863538802264223e+18,This is free text for Age_Group,This is free text for Gender,Low
2.1858119174125128e+18,25-34,Male,Middle
-3.9757647953599427e+18,25-34,Male,High
-2.848199665974528e+18,35-44,Male,Middle
7.022055679083749e+18,25-34,Male,Jeux
4.643795454964559e+18,18-24,Female,Middle
-5.165707336077959e+17,35-44,Female,Middle
-5.53357595197605e+18,55+,Female,High
-4.1180437821817226e+18,25-34,Female,Middle
8.829431738276542e+18,45-54,Male,Low
-7.931184363163799e+18,18-24,Male,High
5.379813586068177e+18,35-44,Female,Middle
3.824076185709593e+18,25-34,Female,High
2.913778363152198e+17,25-34,Female,High
-2.7874414097587487e+18,25-34,Female,High
1.4651960435496918e+17,45-54,Male,Middle
3.9505779725132897e+18,35-44,Female,Middle
4.3904274748991186e+18,25-34,Female,Middle
2.913778363152198e+17,45-54,Female,Achats
-8.691676994805804e+18,35-44,Female,High
-6.535669062704039e+18,35-44,Female,Middle
-6.675682170889904e+18,55+,Female,High
4.54376265076212e+18,25-34,Male,High
-5.706584965984371e+18,45-54,Male,High
1.6076042008156928e+18,45-54,Female,Middle
-3.3197041721935734e+18,25-34,Female,Low
-7.664794168105696e+18,25-34,Female,Low
-2.0909320555243656e+18,45-54,Male,Middle
8.066843172373108e+18,18-24,Female,Low
-1.6735637307379046e+17,35-44,Unknown,High
8.851786162208494e+18,35-44,Female,Low
1.2663503784464899e+18,18-24,Female,Middle
-4.950788773537734e+18,18-24,Female,High
-6.324527575889266e+18,Medios sociales,Male,Middle
-3.16170923546677e+18,18-24,Female,Middle
2.5177184457619057e+18,35-44,Female,Middle
8.549772580676684e+18,45-54,Female,Middle
7.719946903783588e+18,35-44,Female,Low
6.023141971304251e+18,35-44,Female,High
-1.6446623900655226e+17,18-24,Unknown,Middle
8.728314074937993e+18,25-34,Male,High
-8.375784351286258e+18,25-34,Female,High
-8.139862306000718e+17,35-44,Male,Low
,25-34,,
-4.0601507105734405e+18,18-24,Female,Middle
-2.5818759212186153e+18,25-34,Male,Low
-1.291517288710966e+18,45-54,Female,High
-4.7045463345756666e+17,45-54,Female,Low
4.631491338133771e+18,55+,Male,Middle
-1.2189638077998715e+18,45-54,Male,High
3.820320039212724e+17,55+,Female,Low
-4.154684455538115e+18,25-34,Female,Middle
6.320398099709805e+18,18-24,Female,Middle
4.07256149829998e+18,55+,Male,Middle
-1.6318737590548137e+18,35-44,Male,Middle
-1.2571007200320304e+17,18-24,Male,Low
-5.566827994407888e+18,18-24,Male,Low
1.0986739226637102e+18,25-34,Unknown,Middle
-8.32320733112086e+18,35-44,Male,Low
7.306705962664052e+18,18-24,Male,Medios sociales
9.084560185096016e+18,45-54,Female,Low
-2.374055973343224e+18,18-24,Male,Low
-1.53701022435868e+18,45-54,Male,High
6.046823420930346e+18,55+,Male,Low
-7.449419160666916e+18,45-54,Female,High
-1.0468353592451024e+17,45-54,Female,Middle
-5.422993288721796e+18,18-24,Male,High
-6.832488355583605e+18,35-44,Male,High
-3.7116924508853325e+18,25-34,Male,High
,25-34,,
1.0074498125170295e+18,35-44,Female,Low
-4.1696812799825915e+18,45-54,Male,High
7.548999481745718e+18,25-34,Male,High
-7.782518584229521e+18,45-54,Female,High
8.735534343481473e+17,35-44,Female,High
2.913778363152198e+17,35-44,Male,Low
-4.601015288601406e+18,35-44,Female,High
-7.848260412669768e+18,25-34,Male,Middle
-1.6068880223108685e+18,35-44,Male,Low
2.3465400792069396e+18,45-54,Male,Middle
-6.264365561755641e+18,25-34,Female,High
2.6262799335311933e+18,55+,Male,Middle
-4.640790841741571e+18,35-44,Male,Middle
1.8542881252360676e+18,45-54,Unknown,Low
8.484821443367333e+17,18-24,Female,High
2.7071425329252265e+18,25-34,Unknown,High
3.9226096388171663e+18,55+,Male,Middle
4.282225003928261e+18,25-34,Male,Middle
-3.7436916240301957e+18,55+,Male,Middle
-4.155053316654102e+18,45-54,Male,Low
4.257402996016118e+18,18-24,Male,High
1.482084672945702e+18,55+,Female,Middle
5.456615599253447e+18,35-44,Female,Low
4.117665044485132e+18,25-34,Male,Low
-4.205747983786852e+18,55+,Female,High
2.7289376428973486e+18,This is free text for Age_Group,Male,Middle
-4.7542998759946035e+17,55+,Female,High
-6.493710868689844e+18,55+,Female,High
-3.004743579878002e+18,25-34,Male,High
2.928478652724208e+18,This is free text for Age_Group,Male,Middle
6.263448433005533e+18,25-34,Male,High
-6.15873061757202e+18,35-44,Female,High
-2.389398945159547e+18,55+,Male,High
9.108401890510831e+18,55+,Male,Low
-4.461678622298305e+18,45-54,Female,High
-3.9742719069498803e+18,35-44,Female,High
-3.8433269373151985e+18,55+,Female,High
4.909649119851622e+18,18-24,Male,Low
-7.690090861745087e+18,55+,Male,Middle
2.5455875810927877e+18,55+,Male,Middle
-5.130614838855133e+18,45-54,Male,Low
2.003511898791016e+18,55+,Female,High
1.6545756252802258e+18,35-44,Male,High
-5.915185837968406e+18,55+,Female,Low
6.564470939477407e+18,55+,Female,High
3.8280314526392735e+18,45-54,This is free text for Gender,Low
3.2590330256634967e+18,45-54,Medios sociales,Low
8.4629114703731e+18,55+,Female,Low
-9.095258320317873e+18,18-24,Female,High
1.956501395673149e+18,25-34,Female,Low
-7.488736029240504e+17,45-54,Female,Middle
-9.122095250784088e+18,18-24,Female,Middle
8.140380346965975e+18,45-54,Female,Low
-6.647728865784449e+18,55+,Male,Middle
1.8112658635623324e+18,18-24,Male,Middle
-1.2357299319302492e+18,45-54,Male,Low
8.721160007160601e+18,35-44,Female,High
2.008586718598194e+18,25-34,Female,Low
3.739883805341918e+18,Medios sociales,Male,High
,25-34,,
-1.723701650512673e+18,25-34,Male,Middle
-5.416615890848901e+18,55+,Male,Middle
6.18494673543598e+18,18-24,Female,High
-8.209986118970144e+18,45-54,Female,High
-8.0707958103318e+18,55+,Male,Middle
-7.36717508988083e+18,45-54,Female,Middle
-5.549845855525454e+18,Streaming,This is free text for Gender,Middle
6.247468437634807e+18,45-54,Female,High
6.763362758246242e+18,25-34,Female,Middle
-2.2361024348883922e+18,This is free text for Age_Group,Male,Middle
-1.947651092596811e+18,45-54,Female,Low
-4.4929138547546685e+18,35-44,Male,Middle
-1.6997408028658258e+18,55+,Male,Low
-3.5259272784071736e+18,35-44,Female,Low
-8.073768436037348e+18,25-34,Female,High
-2.697491433724363e+18,25-34,Male,Low
4.543187607170403e+18,35-44,Female,High
3.253517627204202e+18,55+,Male,Low
,18-24,,
3.3664719607959736e+18,25-34,Male,High
4.343364594993446e+18,55+,Unknown,Low
8.379826711989371e+18,18-24,Male,Low
2.7170066063035013e+18,45-54,Female,Low
-3.1163118179311277e+17,45-54,Female,Jeux
4.848216138726202e+18,45-54,Female,High
-6.724554311645706e+18,35-44,Female,Middle
-2.0066333613769551e+18,Jeux,Male,Low
8.694836965160864e+18,25-34,Male,High
-4.5184036163422525e+18,45-54,Female,Middle
-9.61617985469555e+17,25-34,Male,Low
3.565596540260784e+18,18-24,Female,Streaming
7.201134016957269e+18,45-54,Male,High
8.930807885370718e+18,45-54,Female,Middle
-7.868905992122616e+17,25-34,Female,Low
-2.7833207266736287e+18,35-44,Male,Low
1.2493967237186566e+17,45-54,Female,Middle
-7.073084721901359e+18,18-24,Female,High
-2.7032325525412726e+18,25-34,Female,Middle
7.186796949111687e+18,35-44,Female,Low
2.2929255483409495e+18,45-54,Unknown,Middle
3.1413267894220096e+17,35-44,Male,Middle
7.473880816549458e+18,55+,Male,Middle
1.411995405191688e+18,35-44,Male,Low
7.243166372523216e+18,55+,Female,High
3.94725083625894e+17,55+,Female,Low
-1.1362254433976364e+18,55+,Male,Middle
-5.017745617443553e+18,45-54,Female,High
-2.630045253194861e+18,55+,Male,Low
-4.670960620466823e+18,35-44,Female,Medios sociales
-2.342103575515888e+18,25-34,This is free text for Gender,High
-4.649216633854668e+18,18-24,Female,Middle
3.3042776424075136e+18,55+,Male,High
-2.8409449094483606e+17,35-44,Male,High
-4.266137929251704e+18,18-24,Male,Middle
3.8707918272806487e+18,25-34,Female,Middle
-7.546563253504239e+18,35-44,Female,Middle
-3.8067187127195873e+18,55+,Male,Low
-3.007899308894563e+18,25-34,Male,High
-3.07442483579823e+18,25-34,Female,Middle
1.256526328965702e+18,35-44,Male,High
-5.02553107115023e+18,35-44,Male,Low
-9.102779493715198e+18,55+,Female,Low
2.638743093778876e+18,55+,Female,Low
-1.858530979501427e+17,55+,Female,Middle
-8.442623924895438e+18,25-34,Female,High
-4.006434777455586e+18,35-44,Female,High
-2.6434684351963254e+18,18-24,Male,Middle
-1.4786450496330296e+18,45-54,Female,High
5.22957140352723e+18,25-34,Female,This is free text for Social_Status
-3.1505864734209014e+18,35-44,Female,High
5.646984889800228e+18,55+,Male,Low
-4.70425412785802e+18,55+,Male,Middle
,18-24,,
-3.655313625157541e+17,18-24,Male,Low
-4.963958667785846e+18,45-54,Female,High
5.545215586697428e+18,45-54,Female,Middle
-8.620011723494493e+18,45-54,Female,This is free text for Social_Status
9.045381074061821e+18,25-34,Male,Middle
-1.0130459823947663e+18,45-54,Male,Low
3.778632616776969e+18,35-44,Female,High
-7.672431523932667e+18,Streaming,Male,Middle
7.784452043761008e+18,45-54,Female,Middle
3.801769711563306e+18,18-24,Female,Middle
-3.4274996462600044e+18,35-44,Male,High
-1.214756635855071e+18,55+,Unknown,High
-7.717721750915398e+18,45-54,Male,Low
3.9505830549129564e+18,55+,Female,Low
1.0388111761923039e+18,18-24,Male,Low
-2.002572329537922e+18,25-34,Female,Middle
-1.330785568628046e+18,25-34,Female,High
-5.457094631247118e+18,35-44,Male,Low
-1.2936805675036905e+18,25-34,Male,Middle
-5.856417180931965e+17,35-44,Female,High
2.440726657087363e+18,18-24,Female,Middle
-3.967726969019081e+18,55+,Female,Middle
,35-44,,
3.627938823187469e+18,25-34,Male,Middle
5.97164579585049e+17,45-54,Female,Low
2.9467028804739804e+18,55+,Male,High
7.655515434765979e+18,45-54,Female,High
-6.762955279706785e+18,55+,Female,Middle
1.6437567221105254e+18,25-34,Male,Medios sociales
8.990075224781806e+18,35-44,Male,Middle
-6.175006754135443e+17,45-54,Female,Middle
-4.6989605824416216e+16,45-54,Female,High
-8.964090132740403e+18,25-34,This is free text for Gender,High
-3.059068164215294e+18,35-44,Male,Middle
7.568332750524473e+18,45-54,Female,High
4.522347479541743e+18,55+,Female,Middle
-2.673093966226258e+18,35-44,Male,High
-1.0953823770530145e+18,25-34,Female,High
2.1755530359030098e+18,25-34,Male,Middle
9.060768970670321e+18,55+,Female,Middle
-5.580899682204691e+18,25-34,Male,This is free text for Social_Status
3.2573618750414213e+18,45-54,Female,Low
-8.404923835486206e+18,35-44,Unknown,Low
2.165638968758148e+18,18-24,Male,High
4.560484801352e+17,45-54,Male,Middle
7.063348928774759e+18,35-44,Female,Middle
7.246393656328855e+18,35-44,Female,High
-3.5310595614454354e+18,35-44,Streaming,High
-8.963025656491333e+18,45-54,Female,Low
3.9441777643140664e+18,45-54,Female,Middle
1.1870679062671828e+18,18-24,Male,Middle
2.8191385764983094e+17,45-54,Unknown,This is free text for Social_Status
3.353877073068567e+16,55+,Female,Low
-3.2498071267016013e+18,18-24,Male,Low
-7.448138317597692e+18,45-54,Female,Middle
6.355032159198745e+18,18-24,Male,Low
-4.420611434870032e+18,18-24,Female,High
6.872753414613761e+18,45-54,Unknown,Middle
-5.679388615439416e+18,55+,Male,High
-3.4747982519355023e+18,45-54,Female,High
-7.37418184854014e+18,18-24,Male,High
-7.941030681675729e+18,55+,Female,Low
-5.693126163020748e+18,45-54,Male,Low
7.454564822822437e+17,18-24,Achats,Low
-5.024673112970519e+18,45-54,Male,Middle
-3.3168739001825843e+18,18-24,Female,This is free text for Social_Status
-1.511466425766428e+18,45-54,Male,Middle
2.41173089291597e+17,25-34,Unknown,High
1.191763703474439e+18,18-24,Female,Middle
-8.409417467329105e+18,25-34,Male,Low
-1.7705065577076792e+18,18-24,Female,High
-5.150336479237351e+18,18-24,Female,Middle
-1.8811767090529628e+18,45-54,Male,High
-5.644377289426889e+18,25-34,Male,Low
4.3884509935674194e+18,35-44,Female,High
3.393093818511979e+18,This is free text for Age_Group,This is free text for Gender,Low
-8.606929550671404e+18,18-24,Female,Middle
1.2845786835604475e+18,45-54,Male,High
3.490323236772241e+18,18-24,Male,High
1.700798026024601e+18,55+,Female,High
-4.588398139687612e+18,45-54,Male,Low
