User_ID,Age_Group,Gender,Social_Status
9204447696625952263,55+,Male,Low
-8209671030026438554,55+,Male,Low
6103076496864784612,35-44,Female,Low
-8700526237877377707,55+,Female,High
-5808109743354428156,55+,Female,High
-5131165093207974998,35-44,Male,High
8767809454845330938,25-34,Male,High
-4075957240972978027,,Male,Middle
-6387099103503227108,55+,Male,High
-6341109235993426032,55+,Female,Middle
291377836315219763,18-24,Female,High
1030289822375785322,18-24,Male,Middle
-7454925463164415524,45-54,Male,Low
-5691328848555250104,This is free text for Age_Group,Female,Middle
3153532877359592382,45-54,Female,High
7421309427134322946,45-54,Female,Middle
-2973154334417377724,35-44,Female,Low
6201316624696554249,35-44,Female,High
8427204445469230801,,Male,Low
3292795922104933918,18-24,Female,Middle
-921026994320706954,55+,Female,High
1691578799944139673,45-54,Male,Middle
-1058088683434785143,55+,Female,Low
-4957949158416237479,35-44,Male,Low
9043262068373751186,45-54,Male,Middle
-253262235455820579,18-24,Female,Middle
1875440073338264505,18-24,Female,Low
-3952756094426564328,55+,Male,Low
1789907560277334970,25-34,Female,Low
8881978400945011775,Streaming,Female,Achats
7522574993960149345,45-54,Male,High
-5565612923782937400,25-34,Male,Middle
291377836315219763,35-44,Female,High
-3286015707613971278,25-34,Male,Low
-3654080889465444424,18-24,Male,High
-8093457694610810106,,Male,High
5849220095113177243,55+,Male,High
-3080267701798391983,18-24,Male,High
2926908561899044803,35-44,Female,Middle
-8306840733434056330,35-44,Male,Low
4311242709545599537,35-44,Female,High
-2426124485669644879,25-34,Female,High
-4606120796750905917,45-54,Female,Middle
-6598962320260791877,This is free text for Age_Group,Female,High
6677567732945147913,25-34,Unknown,Middle
-2904184486027927413,18-24,Male,Low
-6683028929427658197,,Female,Middle
-9022044798441274105,18-24,Female,High
-1084787136491765389,25-34,Female,Middle
1538265963639880357,35-44,Female,Low
-5085725927091504760,Medios sociales,Male,High
-1609376531217264260,18-24,Female,Middle
-4544222794952491535,25-34,Female,Middle
-6525021195866135351,18-24,Male,Middle
8861627177979480131,45-54,Female,Low
-7181049599026535214,25-34,Male,Middle
3925434498466040185,35-44,Female,Middle
-8286996444329376257,18-24,Female,High
-406545387716513522,35-44,Female,Low
3982629912596674162,55+,Unknown,High
2141923615600972765,35-44,Female,High
-5864875433059061455,,Female,Low
2602608530939079773,55+,Male,High
7100228564386099854,18-24,Male,Low
-3137825498777652855,55+,Female,Middle
-4130560232185060673,,Female,Low
-9158041851332628253,35-44,Female,Low
7209543214701511517,18-24,This is free text for Gender,Middle
2062436131967901777,18-24,Female,Low
-3670282460944384262,18-24,Female,High
602769130505468486,45-54,Female,High
862435060552634962,55+,This is free text for Gender,Middle
-5090712674750967295,25-34,Unknown,Middle
-2630484633010228336,18-24,Female,Middle
6603733847203726515,,Male,This is free text for Social_Status
5471655773823169890,35-44,Female,Middle
690919387126775390,45-54,Male,Low
8751537706974985473,18-24,Female,High
2312791886533132119,45-54,Female,High
-7710857807626589023,25-34,Female,Middle
-1834967619326356978,45-54,Male,Middle
5446092614758663413,55+,Female,Middle
4151470971203045174,25-34,Male,Middle
8067700237094194638,18-24,Male,Low
1324381202469644230,35-44,Male,High
-2893867785881766055,25-34,Female,Middle
8843435822958262834,18-24,Male,Low
-6911895951334119797,45-54,Male,High
6281958566538405236,45-54,Female,Middle
-1383790317944681856,18-24,Female,Middle
8006358724774402862,55+,Male,Low
-8563424059600835841,35-44,Male,Middle
-2036793534361036218,25-34,Female,High
8426197050928660294,35-44,Female,Middle
8615396356594845100,25-34,Male,Low
-4357254431608674552,35-44,Male,Middle
2626279933531193493,45-54,Female,High
1623462662840708380,55+,Male,High
6543869520919404776,18-24,Female,Middle
-4504083113193864157,18-24,Male,Low
-4625356664613806751,35-44,Female,Middle
6444752698326275966,Achats,Female,High
-8631541301846431811,35-44,Male,Low
7233962397227350821,18-24,Male,Low
3380602046524466176,45-54,Male,High
-8168317203071177060,35-44,Male,Low
8398186546267631518,45-54,Male,Low
3227300897210887451,55+,Male,Low
-5727303345715563708,18-24,Male,Low
1381700504114188189,18-24,Male,Middle
1042598813882626407,55+,Female,Middle
-6320045902061925983,35-44,Female,Low
-7742987140378237966,45-54,Streaming,Middle
7340035482578275056,25-34,Male,High
-1784478729019883158,55+,Male,Low
-823690754304213159,35-44,Female,Low
-1492495415480293088,35-44,Male,High
-5584040222127340890,55+,Male,Low
4440771975954556599,45-54,Male,Middle
5197292134413708902,18-24,Male,Low
-1846736732961951288,25-34,Female,High
2765539831074283345,45-54,Unknown,Middle
-1114586407380354500,45-54,Female,Low
2203013632062720199,45-54,Unknown,This is free text for Social_Status
-8030821672351706858,45-54,Male,Low
6566702814438112531,Achats,Male,Low
-7391229093669696697,45-54,Female,Low
-4950580310888576300,55+,Male,Middle
929981115055139778,25-34,Male,This is free text for Social_Status
-3777906574195746694,35-44,Male,Low
-2308082157263593414,45-54,Female,Low
1940513659342142849,18-24,Male,Low
1802863741574579733,25-34,Male,Low
-3508848666602072032,45-54,Unknown,Low
-5253740225765338153,18-24,Unknown,Middle
-9084953108250793926,45-54,Female,High
-2352677631037923471,25-34,Female,Low
1508686812491965587,35-44,Male,High
-6698568369952128614,25-34,Male,Middle
1266639633063007900,25-34,Jeux,Middle
1912823675457938250,18-24,Female,Low
-3748743823562268565,55+,Female,Low
-3545216901072901575,35-44,Male,High
-1988222409711655422,35-44,Male,Middle
8593695043453076862,Streaming,Unknown,This is free text for Social_Status
-3878837799576480485,35-44,Female,Low
6950196540575385094,45-54,Female,High
-8152944798222449580,35-44,Male,High
-9020723870089960994,18-24,Female,Middle
-2241645975813310580,25-34,Male,Middle
-7685416679901269441,35-44,Male,Middle
-8025655406445288448,45-54,Unknown,Middle
4576051764953603822,,Male,Middle
-3379190434271611447,18-24,Female,High
-1964149571876160745,18-24,Male,Middle
5409739873381094146,25-34,Male,Middle
-6720436894741675852,25-34,Female,Low
-1605831101195016750,55+,Male,Middle
1171525787041201200,25-34,Male,High
-125710072003203043,45-54,Female,Middle
-85512898674144479,45-54,Female,Low
6043298336785788394,45-54,Female,Low
-1570881886167298259,35-44,Male,Middle
8791540362476123275,25-34,Female,Low
-7520087419446075371,18-24,Female,Low
7580252417129030488,18-24,Female,Low
4838713992074087573,45-54,Male,Middle
4339729749729221023,35-44,Male,Middle
-8792449127463451081,18-24,Male,Middle
8317905724802768542,35-44,Female,High
-3418373222537337132,18-24,Male,High
5008212667890922629,18-24,Male,High
5553596072082699661,25-34,Male,Low
-436095674874020593,18-24,Female,Low
-8500630039582360191,35-44,Female,Middle
-4338982915332306478,35-44,Male,Low
8099469011426079928,35-44,Achats,Middle
830990423491132669,55+,Male,Low
3170073514992341646,18-24,Female,Low
-6246882712556255708,This is free text for Age_Group,Male,Low
185006353313232396,55+,Male,Middle
-3292118946763800778,45-54,Female,Low
-3188209085906238165,25-34,Female,Middle
8720043940831032205,45-54,Male,Middle
2845500659835488589,25-34,Male,High
913080738281139883,35-44,Male,Achats
8534068976313464847,25-34,Female,Middle
-6515202822446743124,25-34,Male,Middle
-4844338951929944241,35-44,Female,High
2534563740265954372,55+,Male,Low
9100765940411530001,25-34,Male,Low
7974779140753385693,18-24,Male,Middle
2030551497584959488,,Male,High
3307511432281542716,35-44,Male,Low
-7598350651103275629,55+,Female,High
972580818541833279,55+,Female,High
6571183274421047869,45-54,Female,Middle
-2909002915587526952,This is free text for Age_Group,Female,This is free text for Social_Status
-4622569122665973279,18-24,Female,Middle
-8020127424478245918,55+,Female,Low
-8530765518536025091,55+,Female,Low
4457655015423104385,25-34,Male,Middle
-2527790329883981288,55+,Male,High
4990642943508831179,45-54,Male,Middle
3179078878510994621,55+,Female,Low
-6870555307912668075,45-54,Female,Low
-4482908231816854865,55+,Female,High
-3551803688138325904,55+,Female,Middle
5663601056367541310,45-54,Female,This is free text for Social_Status
-2065440131610065559,35-44,Male,High
-2393510476721181813,45-54,Female,Middle
8082359311646698359,25-34,Male,High
4741091735225790981,18-24,Female,High
-8570587395894409929,35-44,Male,Low
6040578435845839038,35-44,Female,Low
291377836315219763,18-24,Female,Middle
-4019497951248113372,55+,Male,Medios sociales
-6828466269120825729,18-24,Female,Low
-2927911017981072915,Achats,Male,Middle
3165774586579844632,45-54,Female,Middle
5346845149176510863,18-24,Male,Low
-7504597108161691534,45-54,Male,Low
8773244793120491001,35-44,Male,Low
2474322752287059981,25-34,Male,Low
-5071042964511013736,35-44,Male,Middle
-3480913396821349171,18-24,Female,Low
-3381378245171664646,18-24,Female,Low
7618214255533936076,45-54,Male,Low
-2587542762837577988,Streaming,Male,Low
-3157896429188282337,55+,This is free text for Gender,Low
-861945253616099435,35-44,Female,Middle
-4472956882462033733,18-24,Female,Middle
4579958694231505222,55+,Female,Middle
673763835192836593,25-34,Female,Low
-970700453101234862,,Male,High
-1391728553589786389,Achats,Female,Middle
-7008935968730116148,55+,Female,Low
-5178328905984022329,18-24,Female,High
-3689062178890157740,35-44,Male,Middle
-959252121497370780,18-24,Male,Low
-4559326489731975173,55+,Male,Middle
-3700137691280143653,35-44,Female,Middle
2393655989238258189,18-24,Female,Middle
1053734357288881160,18-24,Female,Middle
5467821626487182053,45-54,Male,Middle
6069328296146922671,25-34,Female,Middle
6420614260224029196,45-54,Female,Middle
3781227116824653175,35-44,Female,High
3288834572500427214,35-44,Male,High
-6726595117195392266,18-24,Male,Middle
-5401290054525590310,55+,Female,Middle
-6966002707443704429,35-44,Male,Low
1181137890500814756,18-24,Male,High
1162671615757712660,45-54,This is free text for Gender,Middle
2100069496156711757,18-24,Male,High
8285405911429035242,55+,Male,Jeux
8879587718894473051,45-54,This is free text for Gender,Low
3962582422197408259,45-54,Male,High
5637510206292584354,45-54,Male,Middle
-3133334341281033484,55+,Male,High
-1817346441890287980,35-44,Unknown,Streaming
7153941274149648854,25-34,Female,Middle
-5924591314610780245,25-34,Male,High
-4251866180746962898,35-44,Male,High
-4575309925416740523,25-34,Female,High
-187420281108250284,25-34,Male,Low
-1269642402351587811,45-54,Medios sociales,Low
5710647494239313108,18-24,Male,Low
291377836315219763,18-24,Female,High
-4705840825301871418,55+,Male,Low
-1339022150328658643,35-44,Unknown,High
-3964285993857466620,45-54,Male,High
-1797432976596297123,45-54,Male,High
-7076363787662769528,18-24,Male,Middle
-6251947023814007219,45-54,Female,High
-5114557637113232852,,Male,Middle
-1822155127712273380,35-44,Male,Low
8169836518859151272,45-54,Male,Middle
3025245215928626249,25-34,Male,Middle
1078579291606336185,35-44,Female,High
8637620317089657405,18-24,Unknown,Middle
-1428002066546539914,35-44,Male,Middle
1126970945966603155,45-54,Male,Middle
-2163599991094142360,35-44,Male,Middle
-2766477501202302302,45-54,Male,Middle
291377836315219763,25-34,Male,Middle
748322362232441711,25-34,Male,High
1083850302310282101,35-44,Female,Middle
-1382236940433022176,55+,This is free text for Gender,Low
-4734123388024787927,55+,Male,High
-3685562839135875171,35-44,Male,Low
-3991310912270714069,45-54,Female,High
7832012101374918373,18-24,Female,Low
6061510748983898222,25-34,Male,High
-2504391497477243449,This is free text for Age_Group,Female,Middle
897618212076720986,35-44,Female,High
-7118391495235464571,55+,Male,High
-795433315355290272,45-54,Female,Middle
58982059242377352,55+,Female,Low
-2770103917571188956,35-44,Female,Low
-8798880224097886191,25-34,Male,High
-7311708554979225146,55+,Female,High
4058000586786232102,25-34,Female,Low
2632699193038876101,18-24,Male,Middle
3063142532714374022,35-44,Male,High
4404889539909678035,25-34,Female,Low
-4032045725477837293,55+,Male,Low
2286353880226422260,45-54,Female,Low
2185811917412512871,25-34,Male,Middle
-3975764795359942747,25-34,Male,High
-2848199665974528021,35-44,Jeux,Middle
7022055679083748932,25-34,Male,Low
4643795454964559073,18-24,Female,Middle
-516570733607795896,35-44,Female,Middle
-5533575951976049935,55+,Female,High
-4118043782181722420,25-34,Female,Middle
8829431738276542128,45-54,Male,Low
-7931184363163798299,,Male,High
5379813586068176867,35-44,Female,Middle
3824076185709592975,25-34,Female,High
5927308891915036761,25-34,Female,High
-2787441409758748549,25-34,Female,High
146519604354969185,45-54,Male,Middle
3950577972513289826,35-44,Female,Middle
4390427474899118353,25-34,Female,Middle
-7548098809696720839,45-54,Female,Middle
-8691676994805804226,35-44,Female,High
-6535669062704038798,35-44,Female,Middle
-6675682170889904480,55+,Female,High
4543762650762120190,25-34,Male,High
-5706584965984370593,45-54,Male,High
1607604200815692706,45-54,Female,Middle
-3319704172193573347,25-34,Female,Low
-7664794168105696039,25-34,Female,Low
-2090932055524365684,45-54,Male,Middle
8066843172373107814,18-24,Female,Low
-167356373073790477,,Unknown,High
8851786162208493803,35-44,Female,Low
1266350378446489751,18-24,Female,Middle
291377836315219763,18-24,Female,High
-6324527575889265533,18-24,Male,Middle
-3161709235466769723,18-24,Female,Middle
2517718445761905775,35-44,Achats,Middle
8549772580676683402,45-54,Female,Middle
7719946903783587594,35-44,Female,Low
6023141971304251362,35-44,Female,High
-164466239006552263,18-24,Unknown,Middle
8728314074937993020,25-34,Male,High
-8375784351286257604,25-34,Female,High
-813986230600071805,35-44,Male,Low
-7211052142372814309,25-34,Male,High
-4060150710573440610,Jeux,Female,Middle
-2581875921218615407,25-34,Male,Low
-1291517288710966124,45-54,Female,High
-470454633457566675,45-54,Female,This is free text for Social_Status
4631491338133771368,55+,Male,Middle
-1218963807799871438,45-54,Male,High
382032003921272365,55+,Female,Low
-4154684455538114912,25-34,Female,Middle
291377836315219763,18-24,Female,Middle
4072561498299979888,55+,Male,Middle
-1631873759054813663,35-44,Male,Middle
1901041884938128164,18-24,Male,Low
-5566827994407887462,18-24,Male,Low
1098673922663710165,25-34,Unknown,Middle
291377836315219763,Streaming,Male,Low
7306705962664051629,18-24,Male,High
9084560185096015373,45-54,Female,Low
-2374055973343223663,18-24,Male,Low
-1537010224358680132,45-54,Male,High
6046823420930346062,55+,Male,Low
-7449419160666915899,45-54,Female,High
-104683535924510235,,Female,Middle
-5422993288721796300,18-24,Male,High
-6832488355583604698,35-44,Male,High
-3711692450885332474,25-34,Male,High
8361156772405803316,25-34,Male,High
1007449812517029452,,Female,Low
-4169681279982591318,45-54,Male,High
7548999481745718264,25-34,Male,High
-7782518584229521413,45-54,Female,High
873553434348147301,35-44,Female,High
2513866134548502946,35-44,Male,Low
-4601015288601406126,35-44,Female,High
291377836315219763,25-34,Male,Middle
-1606888022310868590,35-44,Male,Low
2346540079206939484,45-54,Male,Middle
-6264365561755641167,25-34,This is free text for Gender,High
8032987918111088707,55+,This is free text for Gender,Middle
-4640790841741570698,35-44,Male,Middle
1854288125236067481,45-54,Unknown,Low
848482144336733255,18-24,Female,High
2707142532925226663,25-34,Unknown,High
3922609638817166485,,Male,Middle
4282225003928261018,25-34,Male,Middle
-3743691624030195673,55+,Male,Middle
-4155053316654102055,45-54,Male,Low
291377836315219763,18-24,Male,High
1482084672945701772,55+,Female,Middle
5456615599253446419,35-44,Female,Low
4117665044485132026,25-34,Male,Low
-4205747983786851751,55+,Female,High
2728937642897348737,45-54,Male,Middle
-475429987599460323,55+,Female,High
-6493710868689843808,55+,Female,High
-3004743579878001929,25-34,Male,High
2928478652724207925,45-54,Male,Achats
6263448433005533141,25-34,Male,High
-6158730617572020339,35-44,Female,High
-2389398945159546704,55+,Male,High
9108401890510830218,55+,Male,Low
-4461678622298305015,45-54,Female,High
-3974271906949880471,35-44,Female,High
-3843326937315198492,55+,Female,High
4909649119851622847,18-24,Male,Low
-7690090861745087476,55+,Male,Middle
291377836315219763,55+,Male,Middle
-5130614838855133684,Jeux,Male,Low
2003511898791015833,55+,Female,High
1654575625280225792,,Male,High
-5915185837968405040,55+,Female,Low
6564470939477406384,55+,Female,High
3828031452639273684,45-54,Male,Low
3259033025663496542,45-54,Female,Low
8462911470373099535,55+,Female,Low
-9095258320317873095,18-24,Female,High
1956501395673149034,25-34,Female,Low
-748873602924050407,45-54,Female,Middle
-9122095250784088087,18-24,Female,Middle
8140380346965975198,45-54,Medios sociales,Low
-6647728865784449271,55+,Male,Middle
1811265863562332358,18-24,Male,Middle
-1235729931930249273,45-54,Male,Low
8721160007160600417,35-44,This is free text for Gender,High
2008586718598193823,25-34,Female,Low
3739883805341918200,55+,Male,High
-2049634375574050792,25-34,Male,High
-1723701650512673083,25-34,Male,Middle
-5416615890848901488,This is free text for Age_Group,Male,Middle
6184946735435979365,18-24,Female,High
-8209986118970143756,45-54,Female,High
-8070795810331799097,55+,Male,Middle
-7367175089880830081,45-54,Female,Middle
-5549845855525454256,25-34,Female,Middle
6247468437634806870,45-54,Female,High
6763362758246242100,25-34,Female,Middle
-2236102434888392076,25-34,Male,Middle
-1947651092596811028,45-54,Female,Low
-4492913854754668695,35-44,Male,Middle
-1699740802865825898,55+,Male,Low
-3525927278407173642,35-44,Female,Low
-8073768436037347897,25-34,Female,High
-2697491433724362937,25-34,Male,Low
4543187607170403022,35-44,Female,High
3253517627204202215,55+,Male,Low
-1977782803828834247,18-24,Male,Middle
3366471960795973458,25-34,Male,High
4343364594993445809,55+,Unknown,Low
8379826711989370941,18-24,Male,Low
2717006606303501547,45-54,Female,Low
-311631181793112737,Streaming,This is free text for Gender,High
4848216138726202688,,Female,High
-6724554311645706110,35-44,Female,Middle
-2006633361376955259,18-24,Male,Low
8694836965160863405,25-34,This is free text for Gender,High
-4518403616342252391,45-54,Female,Middle
-961617985469554901,25-34,Male,Low
3565596540260784047,18-24,Female,Low
-125710072003203043,,Male,High
8930807885370717754,45-54,Female,Middle
-786890599212261618,25-34,Female,Low
-2783320726673628439,35-44,Male,Low
124939672371865668,45-54,Female,Middle
-7073084721901359358,18-24,Jeux,High
-2703232552541272360,25-34,Female,Middle
7186796949111687265,35-44,Female,Low
2292925548340949524,45-54,Unknown,Middle
314132678942200963,35-44,Male,Middle
7473880816549458004,55+,Male,Middle
1411995405191687878,35-44,Male,Low
7243166372523215585,55+,Female,High
394725083625893987,55+,Female,Low
-1136225443397636301,55+,Male,Middle
-5017745617443553526,45-54,Female,High
-2630045253194861203,55+,Male,Low
-4670960620466823332,35-44,Female,Low
-2342103575515887948,25-34,Female,High
-4649216633854668156,18-24,Female,Middle
3304277642407513650,55+,Male,High
-284094490944836075,35-44,Achats,High
-4266137929251703811,18-24,Male,Jeux
3870791827280648574,25-34,Female,Middle
-7546563253504238999,35-44,Female,Middle
-3806718712719587480,55+,Male,Low
-3007899308894562808,25-34,Male,High
-3074424835798230160,25-34,Female,Middle
1256526328965701877,35-44,Male,High
-5025531071150229228,35-44,Male,Low
-9102779493715197730,55+,Female,Low
2638743093778875779,This is free text for Age_Group,Female,Low
-185853097950142695,55+,Female,Middle
-8442623924895437577,25-34,Female,High
-4006434777455585577,35-44,Female,High
-2643468435196325619,18-24,Male,Middle
-1478645049633029670,45-54,Female,High
5229571403527230639,25-34,Female,High
-3150586473420901331,35-44,Female,High
5646984889800228321,,Male,Low
-4704254127858020539,55+,Male,Middle
6088243811216693539,18-24,Male,Low
-365531362515754096,18-24,Male,Low
-4963958667785845669,45-54,Female,High
5545215586697427960,45-54,Female,Middle
-8620011723494493021,45-54,Female,Low
9045381074061820986,25-34,Male,Middle
-1013045982394766282,45-54,Male,Low
3778632616776968962,35-44,Female,High
-7672431523932666389,55+,Male,Middle
7784452043761007112,45-54,Female,Middle
3801769711563306201,,Female,Middle
-3427499646260004312,35-44,Male,High
-1214756635855070882,55+,Unknown,High
-7717721750915397627,,Male,Low
3950583054912956616,55+,Female,Low
1038811176192303841,18-24,Male,Low
-2002572329537922070,25-34,Female,Middle
-1330785568628046059,25-34,Female,High
-5457094631247118769,35-44,Male,Low
-1293680567503690541,25-34,Male,Middle
-585641718093196520,35-44,Female,High
2440726657087363105,18-24,Female,Middle
-3967726969019081164,55+,Female,Middle
912803046509055804,35-44,Female,Low
3627938823187468949,25-34,Male,Middle
597164579585049016,45-54,Female,Low
2946702880473980359,55+,Male,High
7655515434765978417,45-54,Female,High
-6762955279706784934,55+,Female,Middle
1643756722110525374,25-34,Male,Middle
8990075224781805536,35-44,Male,Middle
-617500675413544336,45-54,Female,Middle
-46989605824416215,45-54,Female,High
-8964090132740403516,25-34,Male,High
1160514608393193330,35-44,Male,Middle
7568332750524473845,45-54,Female,High
4522347479541742888,Streaming,Female,Middle
-2673093966226257827,35-44,Male,High
-1095382377053014540,25-34,Female,High
2175553035903009712,25-34,Male,Middle
9060768970670320818,55+,Female,Middle
-5580899682204691438,25-34,This is free text for Gender,Middle
3257361875041421491,,Female,Low
-8404923835486206131,35-44,Unknown,Low
2165638968758148127,18-24,Male,High
456048480135199988,45-54,Male,Middle
7063348928774759181,35-44,Female,Middle
7246393656328854948,35-44,Female,High
-3531059561445435253,35-44,Male,This is free text for Social_Status
-8963025656491332688,45-54,Female,Low
3944177764314066472,45-54,Female,Middle
1187067906267182944,18-24,Male,Middle
281913857649830934,45-54,Unknown,Middle
33538770730685673,55+,Female,Low
-3249807126701601122,18-24,Male,Low
-7448138317597692100,45-54,Female,Middle
6355032159198744945,18-24,Male,Low
-4420611434870031657,18-24,Female,High
6872753414613761490,45-54,Unknown,Middle
-5679388615439416155,55+,Male,High
-3474798251935502512,45-54,Female,High
-7374181848540139048,18-24,Male,High
-7941030681675729216,55+,Female,Low
-5693126163020747952,45-54,Male,Low
291377836315219763,18-24,Female,Low
-5024673112970518132,45-54,Jeux,Middle
-3316873900182584241,18-24,Female,High
-1511466425766428000,45-54,Male,Middle
241173089291597005,25-34,Unknown,High
1191763703474438852,18-24,Female,Middle
-8409417467329104416,25-34,Male,Low
-1770506557707679244,18-24,Female,High
-5150336479237351024,18-24,Female,Middle
-1881176709052962701,,Male,High
-5644377289426889166,25-34,Male,Low
4388450993567419435,35-44,Female,High
3393093818511978863,35-44,Male,Low
-8606929550671403649,18-24,Female,Middle
1284578683560447403,45-54,Male,High
291377836315219763,18-24,Male,High
1700798026024601046,55+,Female,High
-4588398139687611836,45-54,Male,Low
5165065064834288753,25-34,Female,Low
-5746827798961068274,18-24,Female,Middle
-3272447286330977005,Medios sociales,Male,Streaming
-7384839331034391430,45-54,Female,Middle
4091534832799038843,55+,Female,High
-1925926602941283139,25-34,Male,High
998042114256249437,25-34,Female,High
-5019811279518238043,55+,Male,Low
8929377945245695271,45-54,Male,Low
-7961015934486675037,35-44,Female,Low
8333001686316893473,55+,Female,Middle
-1031865561139157003,25-34,Female,Low
-5583435499760464899,55+,Female,High
7335910046007779313,18-24,Female,Middle
-8606629394105560789,45-54,Male,Middle
-8315548947824754928,55+,Male,High
-3638379868058808581,18-24,Female,High
6005806699280272836,45-54,Male,Middle
-3465696757012385105,35-44,Male,High
2079064018460040613,18-24,Male,Low
-5117976927639165975,55+,Male,Low
-7139912230848559829,35-44,Male,High
-7830364368095243986,45-54,Female,Low
-4390825121900471450,25-34,Female,High
646850925567472239,35-44,Female,Low
6030108167535156794,18-24,Unknown,Low
-3705695282407550941,18-24,Unknown,High
-3653865499756316013,18-24,Female,Jeux
-359503589209421123,55+,Male,High
8804562950991749337,18-24,Female,Low
2813438923868628045,35-44,Male,High
1992464301042480400,45-54,Female,High
-2480549016343704785,35-44,Female,Low
2974189848984490292,55+,Female,High
6498514399101791614,55+,Male,High
7510919424200442875,45-54,Male,Middle
5141642904974717716,55+,Female,Middle
-2435426096477424443,45-54,Male,Low
-3241664137061987205,25-34,Female,Middle
721714721954675064,25-34,Female,High
3977269155060698990,25-34,Male,Middle
-4733934534301011480,25-34,Female,Low
7043949339488555165,25-34,Female,High
3363434349680860208,25-34,Male,Low
-3939874222199151228,35-44,Male,Low
-9022554111333620564,45-54,Female,Middle
6943363357718862801,55+,Male,High
-2111161777727847104,35-44,Female,High
3879676644536022726,25-34,Female,Middle
3755944176537149714,55+,Female,Low
-8915055937984816730,45-54,Male,Low
-4732469548716499096,45-54,Male,Low
-3611587503610520098,55+,Unknown,Middle
-5677279760600001846,18-24,Streaming,Middle
2653751328323310662,25-34,Female,Medios sociales
4759876563774643030,18-24,Male,High
-4427778756440230431,18-24,Male,Low
5443367071165685195,Medios sociales,Male,Middle
9193705707800338299,45-54,Male,Low
-7655401196046171618,55+,Male,Low
-45956555834535135,18-24,Unknown,Middle
2320697088576867728,55+,Male,Low
8817409986804496706,55+,Unknown,Middle
6959818660111597861,45-54,Female,High
-4340387897173712442,25-34,Female,Middle
3669500927478571674,18-24,Female,High
-9006149998998873149,55+,Female,High
-6129717873012876068,55+,Female,High
5823748425871078987,35-44,Female,Achats
-1542770230836641816,55+,Male,Low
5635381922949618910,18-24,Male,Low
-3908802017149383205,18-24,Female,Low
5534105661031343897,35-44,Female,High
-3420419110728138034,18-24,Male,High
-4782863555113820282,,Male,Low
-5431739811177789191,25-34,Female,Middle
-6623402976988589217,18-24,Male,Low
6114923180727386811,35-44,Female,High
3629536458668283277,45-54,Unknown,Low
7346954115303793568,55+,Male,High
-5527046143774977884,55+,Male,Low
-6423454403261292890,This is free text for Age_Group,Female,Middle
618714193881572635,35-44,Female,Low
-8731144357829583622,18-24,Male,Middle
-1083607489517607950,45-54,Female,High
-2936242092029817690,55+,Male,High
7325071036188906217,25-34,Male,Low
-1621297558377751948,45-54,Female,High
8483974063886497745,25-34,Male,Low
-6621027768950325958,45-54,Female,Middle
6017778765542426139,35-44,Female,High
-8132789752998984870,35-44,Male,High
-1689076446677241143,18-24,Male,High
2827812985480988274,18-24,Female,High
-2195116908759644644,18-24,Male,Low
6551504558705310377,55+,Male,Low
307538507199407640,18-24,Male,Low
-4331113952966034320,18-24,Female,Middle
7355745112766389941,45-54,Female,High
-9138177906247397346,35-44,Male,Middle
3903015060745084842,35-44,Female,Middle
-7338169023714835609,35-44,Female,Low
-8786726740034244198,45-54,Male,Middle
-3325791192407507227,35-44,Male,Low
-5910637143776197441,25-34,Female,Middle
-1170618005446628162,18-24,Female,Low
-4529543642153432766,45-54,Male,Middle
-6337719359673149423,35-44,This is free text for Gender,Low
3290106474302228203,35-44,Female,Low
-2226939226009863396,,Male,Middle
-103051603499879142,35-44,Female,High
4191945714239549968,45-54,Female,Low
4310909228663649678,35-44,Female,High
-1415202122814226757,This is free text for Age_Group,Female,High
7036540480525419,25-34,Male,High
-2895695333108971116,35-44,Male,High
2167959183263110694,35-44,Male,Low
-8891437171560674224,45-54,Female,Middle
647254847715249231,25-34,Female,High
-6568983667657123849,35-44,Female,Low
-6158114779833081132,55+,Male,High
7706267968846647100,55+,Female,Middle
291377836315219763,35-44,Male,Middle
-2130081221692410759,18-24,Female,Middle
-8359704348954591223,35-44,Male,Middle
3096589168968596452,55+,Female,Low
-8672045195540222622,55+,Male,High
-7766001985804908001,25-34,Female,Middle
-1331289516659232327,55+,Female,Middle
4722235226344938375,25-34,Male,High
-9060703702187720605,This is free text for Age_Group,Female,High
-4804411324628462631,45-54,Male,High
-244437077448779791,25-34,Female,Low
-7497042111914048938,35-44,Female,High
-3332027437026550028,35-44,Female,High
2693949383215279778,18-24,Female,Low
4955656263445614472,25-34,Male,Low
-2223233685411192549,55+,This is free text for Gender,This is free text for Social_Status
-3423650016169090611,25-34,Male,Middle
8538084260838373090,25-34,Male,High
3206708471138150002,35-44,Male,Low
-2123234114928974965,25-34,Female,Medios sociales
-3331172269150474455,55+,Female,High
-7269509995804294987,45-54,Female,Middle
-6585487588679946277,18-24,Female,High
-3314660470371717362,Jeux,Male,Low
-326225136720874737,25-34,Female,High
-8271201805363440847,45-54,Female,High
-721238662768581950,45-54,Female,High
9159529595787284553,25-34,Unknown,Middle
-2225576243503175551,25-34,Female,High
-4569757311443821633,35-44,Female,High
-5554490322881596946,55+,Female,Low
1160514608393193330,55+,Male,High
-201240444770040434,55+,Female,Middle
-4615205986618318835,18-24,Male,High
3800143783667468243,45-54,Male,Low
2742494205071311740,55+,Female,Middle
5938648940276709326,18-24,Male,High
