User_ID,Browsing_Hours_Weekday,Browsing_Hours_Weekend,Data_Usage_MB,App_Categories_Used
4.4816029275913216e+17,4.32,14.721726454064335,3764.0,Streaming
2.913778363152198e+17,,5.56,36354.0,Shopping
3.098480463744196e+18,7.49,6.91,532.0,Shopping
-1.1540477407135235e+18,1.43,4.94,4359.0,Social Media
5.618773677361928e+18,6.99,9.15,3976.0,Social Media
6.461218374145888e+18,11.433510733798668,7.26,1219.0,Social Media
-8.267247539223505e+18,1.49,2.94,3088.0,Shopping
-1.6772864909913062e+17,1.83,1.59,4123.0,Streaming
6.578444978511774e+18,4.88,6.11,1594.0,Streaming
5.187814863715053e+18,3.75,2.12,1523.0,Social Media
8.436994249481863e+18,7.5,9.95,3560.0,Mixed
2.913778363152198e+17,3.56,5.75,6589.5249393663125,Gaming
9.122930291501167e+18,5.2,1.29,688.0,Shopping
6.147553636809514e+18,1.34,4.47,4340.0,Shopping
-2.7621208218799427e+18,3.37,16.605936825629772,4530.0,Shopping
1.3816095845364275e+18,6.61,8.67,2031.0,Streaming
-8.614541593144027e+18,7.91,9.47,1905.0,Mixed
5.202495881681001e+18,1.09,9.46,520.0,Gaming
-4.1436734052365266e+18,,3.0,,Streaming
-1.924832296491274e+18,1.15,3.07,1659.0,Gaming
2.513866134548503e+18,4.53,3.86,1878.0,Gaming
-8.484936363619945e+18,5.29,2.75,1529.0,Gaming
-5.190151534905712e+18,,2.73,204.0,Shopping
2.913778363152198e+17,7.03,3.06,2615.0,Mixed
8.944723515565293e+18,-51.664156850157255,3.12,2491.0,Social Media
6.350214240262659e+18,3.95,3.18,1148.0,Social Media
6.670001615084848e+18,4.15,8.49,1004.0,Social Media
-8.774364645021661e+18,3.72,7.93,3687.0,Streaming
-8.245908339252761e+18,2.27,2.01,356.0,Gaming
-8.997920776508269e+18,2.25,6.53,2434.0,Streaming
2.913778363152198e+17,7.41,9.31,2860.0,Social Media
5.055105378693078e+18,2.33,3.23,,Gaming
-6.529851092625949e+18,6.18,3.01,3450.0,Shopping
-1.5156469363229443e+18,2.97,4.62,1014.0,Shopping
2.8462392082763827e+18,7.03,2.24,3560.0,This is free text for App_Categories_Used
5.467818911535328e+18,2.59,2.16,2285.0,Social Media
-6.327159503867097e+18,4.22,5.36,3364.0,Streaming
4.54635774123938e+18,5.52,5.42,15277.0,Mixed
-6.24894572766892e+18,5.07,2.99,4210.0,Shopping
-1.1659929078727155e+18,6.09,2.3,4648.0,Streaming
6.61981835016977e+18,7.71,8.9,2396.0,Gaming
8.888310518424941e+18,4.43,9.85,696.0,Streaming
-7.572101376473821e+17,4.99,-8.120000000000001,1965.0,Shopping
-1.334897667365615e+18,5.75,8.38,2717.0,Mixed
-5.913408081574125e+18,5.57,3.76,270.0,Streaming
8.505186173320478e+18,4.75,2.25,4790.0,Streaming
4.5621290133015875e+18,3.93,6.43,510.0,Gaming
8.984197531308049e+18,7.65,8.41,1737.0,Shopping
1.2818907325366945e+18,4.8,9.45,1195.0,Gaming
1.2886565335833336e+18,6.46,5.06,3791.0,Streaming
-3.3211087247438223e+18,7.92,1.66,1617.0,Shopping
3.644335646949739e+17,3.94,5.15,1203.0,Social Media
8.364531354016138e+18,7.68,5.122015057947083,2472.0,Mixed
-3.7059450661671926e+18,7.1,6.23,3271.0,Gaming
4.808362165856827e+18,3.0,8.1,4458.0,Social Media
-6.575094878663267e+18,7.49,8.33,1126.0,Gaming
-1.9319991216599365e+18,6.52,6.4,190.0,Gaming
3.690525611494364e+18,3.44,8.79,4108.0,Streaming
2.902667005862243e+18,1.67,5.37,1423.0,Gaming
4.603691005236857e+18,1.22,1.84,3312.0,Gaming
-9.160109603573627e+18,7.44,2.11,39701.0,Gaming
-2.4331936619726715e+18,2.84,-59.9,4496.0,Mixed
-8.672404603663929e+18,3.06,6.49,1712.0,Mixed
-8.01507001958751e+18,-85.2,7.41,3102.0,Shopping
1.4662962304285279e+18,6.95,9.79,3198.0,Mixed
5.767111950176424e+18,6.46,9.62,3107.0,Shopping
-8.89679557620696e+18,,,,Social Media
5.942974086014451e+18,1.98,4.48,2902.0,Mixed
1.4330385108658424e+18,7.23,2.18,2956.0,Mixed
-8.595505718883004e+17,3.35,9.9,3034.0,Streaming
1.1134293675685641e+18,6.78,8.54,1553.0,Social Media
-4.462678289598696e+18,6.62,4.83,176.0,Gaming
3.2580265788741714e+18,1.63,3.04,2240.0,Shopping
2.025803843879797e+18,7.15,2.87,777.0,Shopping
6.945721312485402e+18,3.92,8.95,4050.0,Mixed
3.3725050571408707e+18,4.01,16.245677882209122,2089.0,Social Media
-8.083007232459998e+18,2.6,4.41,1324.0,Gaming
-8.934382554769196e+18,6.8,1.62,2645.0,Gaming
3.4900538492830597e+18,4.08,8.33,4975.0,Mixed
8.534343768236027e+18,,2.08,,Streaming
2.5461633280455685e+18,,,1649.0,Medios sociales
-1.5159272036711286e+18,7.31,7.64,1657.0,Jeux
6.267839893400342e+18,5.39,8.4,3198.0,Social Media
-7.117425039340266e+18,5.43,9.24,3021.0,Mixed
1.8401901361879007e+18,3.82,9.0,2667.0,Streaming
-8.943585037794713e+18,2.3,5.64,4976.0,Shopping
-8.449307281574518e+18,6.35,4.43,4863.0,Gaming
-5.726198720148031e+18,3.34,6.31,293.0,Shopping
-5.879503339313938e+17,1.64,9.07,1828.0,Shopping
1.6429388983142646e+18,4.38,3.11,765.0,Shopping
1.2529410345848742e+18,5.19,8.27,4049.0,Shopping
5.078518392432262e+18,5.5,4.73,4166.0,Shopping
7.286633153239732e+18,6.0,5.21,3445.0,Gaming
-3.218149928764275e+17,3.61,5.93,1660.0,Gaming
7.249772214185129e+18,2.6,6.11,4771.0,Streaming
6.315305489989906e+18,1.02,4.75,1625.0,Gaming
8.332187944840616e+18,4.53,8.14,541.0,Gaming
6.595934160248854e+18,1.73,4.43,3532.0,Streaming
5.459836133816877e+18,5.26,3.03,1004.0,Shopping
-6.098188999307479e+18,6.89,1.92,43866.0,Gaming
-2.1662580532228585e+18,6.31,1.07,104.0,Social Media
-3.196718133662735e+18,3.58,2.13,1844.0,Streaming
6.819826307200669e+18,7.44,7.63,1029.0,Mixed
3.6246587669896714e+18,6.29,6.15,1471.0,Streaming
6.744147925976565e+18,5.94,2.62,774.0,Streaming
-4.680844830588195e+18,3.57,7.53,1576.0,Streaming
3.700326476295746e+18,1.43,1.98,4303.0,Shopping
-8.932186806761603e+18,,1.27,2735.0,Jeux
6.45406963579563e+18,7.49,5.57,1043.0,Streaming
3.384274462005318e+18,7.64,2.82,,Social Media
-3.2121494754891546e+18,3.03,1.29,2259.0,Shopping
-2.6688108518153876e+18,7.24,4.3,4498.0,Mixed
-1.2645367603533875e+18,6.62,9.9,413.0,Social Media
2.425148070437153e+18,4.38,7.98,1569.0,Social Media
7.795942428297385e+18,6.61,3.01,3425.0,Mixed
6.496586303112165e+17,7.45,1.71,4458.0,Social Media
-9.153605218452607e+18,4.64,4.69,1813.0,Social Media
,2.62,9.7,,
1.1011008360239726e+18,,,2418.0,Mixed
-4.981530356379568e+18,4.88,4.36,1625.0,Social Media
-2.8500820149361464e+18,3.03,7.42,4515.0,Shopping
1.1605146083931932e+18,2.69,4.14,2012.0,Social Media
3.345540841511978e+18,2.05,3.3,2012.0,Shopping
,5.58,3.05,,
-7.934321729469098e+18,1.5,8.31,2180.0,Streaming
-5.617736169439536e+18,5.0,1.9,1974.0,Shopping
6.07893376985383e+18,7.3,3.03,2673.0,Shopping
8.824443880440398e+18,2.06,4.22,2330.0,Shopping
-8.197972882975778e+18,,7.38,62051.0,Social Media
1.8146143726915453e+17,4.04,6.6,3126.0,Jeux
-2.3239449356712566e+18,,4.23,,Social Media
-7.603792898400659e+17,2.47,4.13,2162.0,Shopping
5.736848609770477e+18,7.21,8.75,3554.0,Mixed
2.913778363152198e+17,1.1,5.66,1475.0,Gaming
1.7685599847713377e+18,4.97,-62.25,2754.0,Medios sociales
-5.009340986289922e+18,7.48,1.11,68388.0,Mixed
-4.648580480893768e+18,4.07,3.29,1658.0,Shopping
-3.18885168575177e+18,1.77,7.53,3783.0,Mixed
7.781832389558031e+17,6.59,,75313.0,Mixed
5.147944802560326e+18,5.79,6.53,3827.0,Jeux
6.56894347409545e+16,2.04,8.98,3414.0,Gaming
-8.205389740697922e+18,4.45,5.39,2120.0,Social Media
-7.335706649661328e+18,6.67,9.52,3435.0,Social Media
3.897912450724363e+18,3.78,2.99,1037.0,Gaming
-1.092314513932029e+18,1.57,3.95,160.0,Streaming
3.688340189157475e+18,7.04,1.21,134.0,Mixed
6.715240043043611e+17,3.31,7.34,3764.0,Streaming
3.6273915860344305e+18,3.99,2.06,4169.0,Gaming
3.9483913764735667e+18,5.71,4.28,66029.0,Gaming
-6.074497640671026e+17,3.57,3.31,4573.0,Shopping
-2.5133723564882903e+18,7.26,2.84,3883.0,Streaming
-6.50358661621257e+18,5.35,7.09,4304.0,Social Media
1.3757878198837783e+18,6.24,9.88,4530.005760908834,Mixed
7.052489746511261e+18,7.91,5.66,3228.0,Streaming
8.350297929987002e+18,5.5,1.24,4612.0,Shopping
1.4701637300114724e+18,1.82,6.61,1735.0,Social Media
4.054724605725379e+18,1.67,9.13,4661.0,Social Media
6.429106762525712e+18,3.32,8.16,2455.0,Social Media
-3.9559568751924854e+18,6.05,4.6,4916.0,Gaming
-5.271755296592784e+18,,,673.0,Mixed
-8.081162283225834e+18,1.16,8.83,10780.0,Shopping
1.3274115329554688e+18,1.01,7.45,2989.0,Medios sociales
-1.7927620752812652e+18,6.85,34.45,1294.0,This is free text for App_Categories_Used
3.31425515734167e+18,6.85,4.92,4810.0,Shopping
3.2576256156754007e+18,1.67,4.02,4957.0,Gaming
-8.284782264091585e+18,2.15,,3715.0,Streaming
-3.0331023319368243e+18,3.87,7.39,2054.0,Streaming
4.3395926304853345e+18,3.03,4.09,1129.0,Gaming
-5.316064448611199e+18,5.88,2.56,3354.0,Gaming
-6.762273407824693e+18,3.26,9.32,,Streaming
-3.7784953177620454e+18,5.52,2.42,4391.0,Shopping
2.8148199495883756e+18,3.45,3.26,4907.0,Streaming
-6.180893730857974e+18,3.67,4.62,1689.0,Social Media
-8.73892149175644e+18,4.4,6.48,133.0,Mixed
1.788690849135886e+18,7.51,1.14,4514.0,Social Media
4.899936472617482e+18,5.09,7.8,1843.0,Social Media
-7.242865184405214e+18,4.67,4.71,3505.0,Mixed
-6.550991978373727e+18,6.95,6.46,2096.0,Social Media
-1.0699978964316855e+18,5.18,6.27,,Streaming
5.802976317863844e+18,2.76,,2832.0,Shopping
-6.308268832549737e+18,4.5,9.47,3350.0,Shopping
6.55839912419548e+18,7.03,6.8,896.0,Streaming
-7.205749922035362e+18,1.93,6.13,3387.0,Mixed
-1.0508282326123372e+18,3.6,6.5,3587.0,Shopping
1.0554907019831434e+18,3.9,6.52,3878.0,Streaming
-9.035065762798033e+18,3.69,8.64,279.0,Streaming
-2.211559877108189e+18,4.4,86.8,4486.0,Gaming
-8.813192548379231e+18,7.31,3.61,1599.0,Gaming
9.169496148720473e+18,7.41,3.08,4611.0,Social Media
-4.784910578208585e+18,3.24,5.55,4373.0,Gaming
2.3097342078520522e+17,5.39,5.43,1439.0,Shopping
-8.817553289264426e+18,4.85,7.85,3573.0,Gaming
-2.313265250940076e+18,1.73,7.43,2871.0,Streaming
3.8760047696817244e+18,7.98,4.64,3687.0,Streaming
7.05835953585834e+18,,,5785.0,Social Media
-6.885843968089569e+18,6.71,5.54,3440.0,Gaming
-6.429398577467394e+18,4.25,1.78,3632.0,Mixed
1.4041977427235392e+18,4.04,9.96,3891.0,Social Media
-5.693151658439265e+18,2.1,4.69,1172.0,Shopping
2.913778363152198e+17,7.36,9.15,1533.0,Social Media
-1.2441134916057792e+17,2.35,4.97,1375.0,Social Media
6.163421445753038e+18,2.67,8.65,3441.0,Shopping
5.672847397735447e+18,,4.78,1045.0,Gaming
-2.943933657623694e+18,3.27,5.23,4192.0,Streaming
-9.930708070347844e+17,4.1,1.5,4104.0,Social Media
4.383909870422021e+18,1.82,4.54,4240.0,Shopping
3.1675736143663186e+18,2.08,1.37,2920.0,Shopping
6.946631812261205e+18,2.4,7.13,1041.0,Gaming
-4.54370733088308e+18,1.36,2.22,490.0,Shopping
3.125216474783573e+18,5.19,6.91,2958.0,Mixed
1.6050848277702428e+18,5.31,6.12,3188.0,Mixed
7.828152638956584e+18,6.46,2.86,2019.0,Gaming
2.087498905348849e+18,7.27,2.51,3839.0,Shopping
8.376540129686054e+18,5.21,7.91,2593.0,Gaming
3.5655844084623483e+18,3.8,6.47,772.0,Streaming
3.243967938876168e+18,4.37,6.24,1209.0,Mixed
3.4557849523955604e+18,4.22,4.26,1199.0,Social Media
1.9677113582214323e+18,7.51,4.26,4260.0,Streaming
-8.315467444569609e+18,3.91,9.18,4275.420700473642,Streaming
4.450348189684908e+18,1.11,5.91,4266.0,Gaming
5.775177531848086e+18,5.66,7.04,784.0,Shopping
-1.4507034280277553e+18,2.81,8.56,3112.0,Streaming
5.887602179650644e+17,1.82,9.52,1822.0,Gaming
-1.8229147883294592e+18,7.18,9.63,1158.0,Mixed
4.960424718525359e+18,4.75,7.88,1166.0,Gaming
6.776758199494222e+18,6.23,3.06,123.0,Gaming
4.630737113718743e+18,4.54,4.17,2096.0,Mixed
5.509244937240298e+18,2.95,2.29,483.0,Gaming
-8.760601407470923e+18,,4.76,238.0,Gaming
6.045611457754861e+17,6.26,1.99,2061.0,Mixed
2.913778363152198e+17,7.95,7.22,3325.0,Gaming
-1.2070746058881618e+18,1.6,4.73,4435.0,Shopping
-3.8508956610486615e+18,4.36,2.11,3463.0,Streaming
6.685580716323571e+17,7.02,4.38,10990.300176494191,Gaming
-6.044618070305381e+18,3.21,4.12,3096.0,Shopping
-8.963283222027631e+18,1.63,1.37,4162.0,Streaming
-8.220734639248296e+18,,5.55,,Mixed
-8.535425951440869e+18,3.68,4.56,174.0,Social Media
2.513866134548503e+18,1.21,8.66,1411.0,Streaming
,3.98,4.05,,
1.1861864767144364e+18,1.39,1.58,485.0,Gaming
-8.116604364099701e+18,2.66,6.31,1068.0,Social Media
-1.969848508429887e+18,4.19,7.95,2489.0,Shopping
2.6262799335311933e+18,3.46,8.755627886774535,3464.0,Mixed
-7.854117222659452e+18,6.83,3.23,2451.0,Mixed
-7.824779626100816e+18,7.14,2.24,744.0,This is free text for App_Categories_Used
5.406563699536359e+17,5.86,5.03,2240.0,Mixed
5.426873046223629e+18,1.7,6.39,2744.0,Mixed
7.825529810222266e+18,3.48,6.08,2236.0,Gaming
5.548289696187208e+18,3.4,9.39,2335.0,Shopping
2.2169347668861407e+18,7.56,7.29,759.0,Mixed
1.0175501426265796e+18,1.78,8.48,3931.0,Gaming
-9.001037448498205e+18,5.73,8.91,3565.0,Streaming
-8.031354242114424e+18,5.36,3.62,2885.0,Streaming
-7.36700296815361e+18,2.49,86.46,1002.0,Mixed
-4.13747155472665e+18,5.62,8.82,1871.0,Streaming
-4.967245994284287e+18,3.7,2.57,1488.0,Mixed
-5.295485206992964e+18,3.08,7.79,4965.0,Gaming
-6.334861473830116e+18,3.26,4.64,3908.0,Gaming
-4.779404714657238e+18,7.44,6.91,3745.0,Mixed
-5.515574504111632e+18,4.11,8.89,3158.0,Mixed
-8.978953694061346e+18,2.22,5.53,4908.0,Social Media
-4.411589217542979e+18,1.1,8.85,1962.0,This is free text for App_Categories_Used
8.567284138192409e+18,,,,Mixed
-7.701906166223118e+18,5.14,9.05,4461.0,Streaming
-8.841029252909027e+17,1.4,2.93,4383.0,Gaming
2.409398623803548e+18,3.3,6.97,1459.0,Shopping
-7.870220938372374e+17,6.26,6.58,376.0,Streaming
-1.4536572999602388e+18,5.13,7.39,4788.0,Gaming
,2.93,8.64,,
-5.634201656596141e+18,1.08,2.88,4840.0,Shopping
6.299033641110365e+18,,9.61,4334.0,Shopping
7.881063614609452e+18,1.22,2.46,1062.0,Social Media
9.008504567322882e+18,4.62,9.29,2943.0,Social Media
-7.911711703476158e+18,6.41,1.65,4786.0,Shopping
8.439989452949288e+18,2.59,10.30042259764638,3350.0,Streaming
-8.931770263515969e+18,5.27,1.7,3774.0,Mixed
6.556039338852407e+18,5.42,2.13,2134.0,Mixed
5.541549586881638e+18,3.91,9.31,2409.0,Streaming
4.663887649091058e+18,3.73,3.33,3273.0,Gaming
8.460893139888437e+18,5.6,7.89,1953.0,Streaming
4.80324905523836e+18,3.93,6.64,973.0,Social Media
-2.338453018455984e+18,,9.2,3183.0,Social Media
8.353743743591688e+18,3.08,8.51,,Shopping
-2.2612077535553564e+18,2.68,1.49,3638.0,Social Media
-7.236120071228182e+16,5.74,,8635.0,Shopping
5.011007498816574e+18,7.38,7.4,1303.0,Social Media
7.602125648348615e+18,1.04,3.38,540.0,Social Media
-4.862755380447162e+18,1.57,5.82,12031.0,Gaming
,1.65,7.43,,
2.0471819658182638e+18,4.12,1.32,3321.0,Mixed
-3.870953907568158e+18,5.81,9.2,4007.0,Social Media
-5.318480954356029e+18,3.5,4.94,2609.0,Mixed
-8.163506257052898e+18,5.76,9.24,4028.0,Shopping
-2.2425986953411098e+18,4.59,1.78,4356.0,Shopping
6.993303569965605e+17,,,27441.0,Mixed
-7.020912138631127e+18,5.08,9.315258871407137,3663.0,Mixed
-1.2099710902435077e+18,2.06,1.16,132.0,Streaming
8.571667332890278e+17,7.5,8.91,4600.0,Social Media
-6.127874349259992e+18,7.49,3.59,1333.0,Shopping
-9.100707850764928e+18,4.73,5.55,2532.0,Gaming
2.405811518561859e+18,7.59,9.09,1186.0,Social Media
3.8858085229596626e+18,3.2,6.87,3933.0,Gaming
4.4759078212032333e+18,7.76,5.39,1051.0,Streaming
6.289283677450921e+17,2.8,5.52,2300.0,Shopping
-7.134008307258611e+18,7.52,1.4,9338.6538743537,Streaming
3.078889771831018e+18,-80.24,,,Gaming
1.0397261918835037e+18,1.78,5.67,1053.0,Streaming
1.1880272557268372e+18,1.43,5.15,4691.0,Gaming
8.014301254615776e+18,1.24,5.2,3417.0,Gaming
-6.784522229788865e+18,2.74,4.48,2179.0,Shopping
1.1115595942487475e+18,2.68,8.24,4318.0,Gaming
2.913778363152198e+17,3.52,8.09,4724.0,Streaming
7.481849018049883e+17,3.17,3.75,1109.0,Mixed
8.800361674964717e+18,4.64,1.49,1906.0,Shopping
-5.145448752977697e+18,7.98,4.97,101.0,Gaming
4.0972963559225385e+18,2.59,8.04,3016.0,Shopping
-4.1751822761120026e+18,4.86,2.51,3735.0,Social Media
6.24791841452702e+17,4.59,1.53,4743.0,Gaming
3.990676568066367e+18,-77.46,8.27,4454.0,This is free text for App_Categories_Used
-5.304373591870385e+18,6.37,3.8,4378.0,Gaming
-6.221238343259087e+17,3.6,4.06,4654.0,Social Media
-2.108100553151683e+18,3.41,3.88,198.0,Gaming
-8.579884359188052e+18,6.91,,3924.0,Gaming
-6.020416949753529e+18,1.87,3.14,2116.0,Mixed
,6.0,8.34,,
-1.744558374611171e+17,3.48,5.73,2432.0,Shopping
2.513866134548503e+18,3.63,6.61,2031.0,Gaming
-3.9656235777470316e+18,5.46,,36658.0,Mixed
1.3647178369258836e+18,7.0,8.48,4621.0,Social Media
2.2081270364378783e+18,5.04,6.94,1179.0,Mixed
6.825469681043278e+18,1.26,7.24,694.0,Mixed
8.009803317422128e+18,7.7,5.91,1692.0,Social Media
-8.791560301347403e+18,4.61,6.78,1330.0,Social Media
8.469517450748818e+17,4.0,8.36,4095.0,Mixed
-5.543489424023228e+18,6.41,4.26,2214.0,Streaming
-9.114693472362865e+18,5.36,4.8,,Gaming
2.8734933498109896e+18,1.49,9.42,1350.0,Streaming
8.834911092570877e+18,7.48,2.46,1069.0,Achats
-2.637945889678113e+18,7.72,9.84,4053.0,Gaming
-3.0784842885658696e+18,1.72,2.66,3813.0,Social Media
5.941164977489567e+18,,,1748.0,Social Media
3.11584760938096e+18,3.1,4.29,2581.0,Streaming
-2.775977339860641e+18,6.46,3.61,4832.0,Gaming
-3.47063914553106e+18,6.45,5.95,205.0,Social Media
6.872851724328478e+18,2.11,2.92,177.0,Mixed
,1.03,5.34,,
-6.171811800382775e+17,4.15,1.16,2265.0,Mixed
7.227186673416837e+18,5.66,,2786.0,Streaming
-5.687375052172e+18,7.82,7.01,4022.0,Streaming
8.320873832064232e+18,3.31,7.17,,Shopping
-4.980169137445524e+18,5.16,7.09,1988.0,Mixed
6.20518070982714e+18,4.73,7.9,3554.0,Streaming
8.402167843033369e+18,2.74,9.54,4428.0,Gaming
2.8360399313364705e+18,2.09,1.77,554.0,Gaming
-2.231543356764845e+18,2.78,5.52,3290.0,Gaming
6.220548413734675e+18,5.68,,,Social Media
6.698975476629258e+18,7.32,3.48,2090.0,Shopping
-9.909533927301594e+17,3.68,1.84,899.0,Streaming
-2.2652781542474867e+18,5.19,4.9,2212.0,Streaming
1.2855709662572472e+18,6.68,4.03,701.0,Mixed
-2.1762875140088174e+18,5.91,1.4,2700.0,Streaming
7.786971171788076e+18,1.45,2.79,2088.0,Streaming
2.977454750966168e+18,2.35,3.71,620.0,Gaming
3.567820742877504e+18,5.56,-50.35,2079.0,Shopping
6.011113195976067e+17,4.57,3.05,3381.0,Streaming
-4.667688503137937e+17,4.06,8.82,1073.0,Social Media
,7.88,4.024816030000051,,
8.237909267680872e+18,7.59,3.83,103.0,Streaming
2.956195246615864e+18,5.22,8.7,4597.0,Streaming
1.3344456268725611e+17,1.08,5.25,1192.0,Shopping
3.5415463577903585e+18,2.27,5.73,1422.0,Shopping
2.8557773020744342e+17,1.05,4.59,1263.0,Social Media
-1.4548074991007314e+18,7.21,9.04,2240.0,Shopping
-6.194708431310381e+18,2.02,,89382.0,Mixed
-5.585275532186008e+18,2.990471723724585,1.1,197.0,Streaming
-3.8584974824582574e+18,3.61,4.04,2786.0,Streaming
-9.776293200781459e+17,1.08,9.13,3778.0,Shopping
8.751680290101476e+18,6.86,4.06,868.0,Shopping
7.063997480980403e+18,7.88,9.92,2590.0,Mixed
2.3994334921284086e+18,1.36,7.97,2699.0,Gaming
5.04776603203255e+18,4.35,3.15,800.0,Gaming
-7.583497007901202e+18,-70.64,6.88,4960.0,Streaming
2.913778363152198e+17,7.18,4.16,281.0,Streaming
-3.8540589376340664e+18,3.8,5.63,4838.0,Shopping
3.2109805629871974e+18,4.52,1.72,4094.0,Social Media
7.578198486785158e+18,7.99,5.88,821.0,Social Media
-2.3794050012398956e+18,44.71,6.21,978.0,Mixed
7.109020686453437e+18,4.42,2.11,2485.0,Streaming
4.4329761085644006e+18,4.77,1.83,4807.0,Streaming
-7.454360945904774e+18,3.09,3.14,1974.0,Streaming
-3.7971626432886764e+18,5.17,1.39,3499.0,Shopping
-8.717584917946829e+18,2.72,7.23,4655.0,Shopping
-8.413999564725349e+18,2.18,2.32,2117.0,Shopping
8.006802618158064e+18,1.07,4.9,4697.0,Mixed
6.332650761426626e+18,7.49,8.86,2816.0,Streaming
3.150354104877687e+18,4.31,5.84,2342.0,Shopping
4.6934657629444077e+17,1.76,5.02,1891.0,Gaming
-8.879110463972392e+18,3.61,5.06,2330.0,Social Media
,3.22,9.69,,
-3.5479258291221217e+18,4.19,3.1,2713.0,Gaming
-1.8397164473328271e+18,6.76,4.8,2388.0,Mixed
-4.0150773651900026e+17,6.15,9.09,539.0,Gaming
8.720994664629192e+18,5.76,5.14,4611.0,Social Media
5.932574907319541e+18,1.58,7.03,3463.0,Shopping
-6.823625854371273e+18,1.17,2.5,707.0,Gaming
6.292183030879939e+16,1.68,,81634.0,Streaming
2.400506542200504e+18,1.38,8.08,3494.0,Social Media
5.310109777998392e+18,6.17,6.52,4676.0,Gaming
-5.941663424432933e+18,3.99,6.06,2783.0,Medios sociales
-6.751854498294206e+18,1.89,5.94,23320.0,Streaming
-4.758951853877419e+18,,,4174.0,Streaming
6.443912070352104e+18,5.55,7.13,4277.0,Mixed
3.7349104587360154e+18,5.64,3.59,283.0,Shopping
-1.5038880605084652e+18,2.92,4.93,4219.0,Social Media
-1.1153712709532649e+18,4.39,8.54,373.0,Streaming
-1.6778398896603e+18,5.08,6.77,4554.0,Mixed
1.3536860037361723e+18,5.03,2.45,3579.0,Shopping
-2.879702800198589e+18,4.3,9.69,4621.0,Social Media
6.263883536780194e+16,2.92,3.91,24168.0,Gaming
,2.45,6.09,,
-6.565612403707618e+18,2.26,5.08,472.0,Shopping
1.4575643417008438e+17,5.16,8.78,2462.0,Social Media
8.759893352847047e+18,3.36,6.73,4905.0,Streaming
3.398570593974263e+18,1.06,3.93,1611.0,Gaming
-2.8703268634190705e+18,4.69,8.47,1076.0,Jeux
-3.2389441561630623e+18,1.81,4.03,2162.0,Mixed
-6.178062484738416e+18,4.3,1.89,1796.0,Streaming
-8.682707340077563e+17,4.12,1.36,4116.0,Mixed
1.2183639196055107e+18,7.16,9.88,3179.0,Gaming
-6.344174406758074e+18,3.36,2.55,4675.0,Mixed
-3.381487612690388e+18,1.9,9.27,3705.0,Streaming
7.385192876327593e+18,1.49,7.11,4162.0,Shopping
3.677628134239322e+17,6.19,4.36,687.0,Shopping
-2.4219220583186877e+18,3.83,7.73,74663.0,Mixed
8.804742931281537e+18,1.86,4.36,4976.0,Social Media
7.56051398370123e+18,5.8,2.3,4285.0,Streaming
-4.0416512103970785e+18,4.29,4.93,1602.0,Gaming
2.2936640447160174e+18,3.88,1.64,426.0,Social Media
4.608924401102456e+17,3.44,9.67,635.0,Gaming
-3.6934766931058166e+18,2.74,3.19,2045.0,Gaming
2.443499537119296e+18,1.88,5.28,3335.0,Shopping
-3.354088580991363e+18,2.99,7.09,2335.0,Gaming
-4.221614835782493e+18,7.59,3.82,339.0,Social Media
-1.9802235502298673e+18,4.86,1.34,1283.0,Social Media
-3.654780110137858e+18,4.79,6.42,1194.0,Mixed
7.516222429160692e+18,2.68,7.69,3442.0,Gaming
-3.8707841974819236e+18,2.22,5.29,618.0,Streaming
-8.783280059014638e+18,4.01,9.07,1835.0,Mixed
-4.536512015616059e+18,7.79,5.39,2602.0,Streaming
-6.372690309380414e+18,-67.4,9.08,1715.0,Shopping
5.895086702722809e+18,6.19,6.23,1175.0,Shopping
-6.178496185434983e+18,7.14,4.58,1470.0,Gaming
-5.300645044690268e+18,2.75,8.84,1036.0,Shopping
-5.575131634191967e+18,6.44,7.97,4563.0,Mixed
-6.111900687973463e+18,5.89,1.24,2819.0,Shopping
1.2078872102210312e+18,2.44,4.06,1379.0,Social Media
-5.33530390472178e+18,5.0,8.29,3970.0,Gaming
9.011759425299723e+18,1.24,2.26,3740.0,Social Media
8.480307937414558e+18,4.19,6.01,4094.0,Gaming
-5.738115263109937e+18,4.57,4.0,10233.404238755054,Mixed
,5.0,6.63,,
,6.31,5.31,,
4.0720310760070026e+18,3.19,9.92,4000.0,Mixed
2.654943837891286e+18,4.49,1.26,20161.0,Shopping
4.81341195959513e+18,7.93,2.83,3994.0,Gaming
-1.9821647257438968e+18,5.99,5.1,3209.0,Mixed
8.179410046678923e+18,7.94,7.08,2133.0,Shopping
-7.773928160241406e+18,7.92,8.9,2068.0,Streaming
2.7215375829699983e+18,6.85,2.77,2325.0,Gaming
-5.385999809793974e+18,7.28,1.6,598.0,Streaming
-1.4616956151126607e+18,4.84,1.82,2428.0,Gaming
-2.644666984705363e+18,3.93,8.03,3123.0,Mixed
-8.297993861097362e+18,6.18,9.1,4700.0,Mixed
8.783656522088308e+18,7.73,3.21,2138.0,Shopping
5.448581679580762e+18,7.32,1.39,580.0,Streaming
-9.151193590945153e+18,1.73,7.323031842593383,3111.0,Mixed
-7.979493429646579e+18,6.53,1.13,41641.0,Mixed
8.535662156821368e+18,3.67,4.63,543.0,Shopping
-4.0397334396894966e+18,2.74,1.61,4331.0,This is free text for App_Categories_Used
